CityCode;CountryCode;UtcOffset;TimeZoneId;CityName
TMF;MV;+05:00;Indian/Maldives;Thimarafushi
TMG;MY;+08:00;Asia/Kuching;Tomanggong
TMH;ID;+09:00;Asia/Jayapura;Tanahmerah
TMI;NP;+05:45;Asia/Kathmandu;Tumlingtar
TMJ;UZ;+05:00;Asia/Tashkent;Termez
TMK;VN;+07:00;Asia/Ho_Chi_Minh;Tamky
TML;GH;+00:00;Africa/Accra;Tamale
TMM;MG;+03:00;Indian/Antananarivo;Toamasina
TMN;KI;+12:00;Pacific/Tarawa;Tamana
TMO;VE;-04:00;America/Caracas;Tumeremo
TMP;FI;+02:00;Europe/Helsinki;Tampere
TMQ;BF;+00:00;Africa/Ouagadougou;Tambao
TMR;DZ;+01:00;Africa/Algiers;Tamanrasset
TMS;ST;+00:00;Africa/Sao_Tome;Sao Tome
TMT;BR;-03:00;America/Araguaina;Trombetas
TMU;CR;-06:00;America/Costa_Rica;Tambor
TMV;CN;+08:00;Asia/Shanghai;Tianmen South
TMW;AU;+10:00;Australia/Sydney;Tamworth
TMX;DZ;+01:00;Africa/Algiers;Timimoun
TMY;ID;+09:00;Asia/Jayapura;Tiom
TMZ;NZ;+12:00;Pacific/Auckland;Thames
TNA;CN;+08:00;Asia/Shanghai;Jinan
TNB;ID;+08:00;Asia/Makassar;Tanah Grogot
TNC;US;-09:00;America/Anchorage;Tin City
TND;CU;-05:00;America/Havana;Trinidad
TNE;JP;+09:00;Asia/Tokyo;Tanegashima
TNF;FR;+01:00;Europe/Paris;Toussus-Le-Noble
TNG;MA;+01:00;Africa/Casablanca;Tangier
TNH;CN;+08:00;Asia/Shanghai;Tonghua
TNI;IN;+05:30;Asia/Kolkata;Satna
TNJ;ID;+07:00;Asia/Pontianak;Tanjung Pinang
TNK;US;-09:00;America/Anchorage;Tununak
TNL;UA;+02:00;Europe/Zaporozhye;Ternopil
TNM;AQ;-04:00;Antarctica/South_Pole;King George Island
TNN;TW;+08:00;Asia/Taipei;Tainan
TNO;CR;-06:00;America/Costa_Rica;Tamarindo
TNP;US;-08:00;America/Los_Angeles;Twentynine Palms
TNQ;KI;+14:00;Pacific/Kiritimati;Teraina
TNR;MG;+03:00;Indian/Antananarivo;Antananarivo
TNS;CA;-07:00;America/Whitehorse;Tungsten
TNU;US;-06:00;America/Chicago;Newton
TNV;KI;+14:00;Pacific/Kiritimati;Tabuaeran
TNW;EC;-05:00;America/Guayaquil;Tena
TNX;KH;+07:00;Asia/Phnom_Penh;Stung Treng
TNZ;MN;+08:00;Asia/Ulaanbaatar;Tosontsengel
TOA;US;-08:00;America/Los_Angeles;Torrance
TOB;LY;+02:00;Africa/Tripoli;Tobruk
TOC;US;-05:00;America/New_York;Toccoa
TOD;MY;+08:00;Asia/Kuching;Tioman Island
TOE;TN;+01:00;Africa/Tunis;Tozeur
TOF;RU;+07:00;Asia/Tomsk;Tomsk
TOG;US;-09:00;America/Anchorage;Togiak
TOH;VU;+11:00;Pacific/Efate;Torres
TOI;US;-06:00;America/Chicago;Troy
TOK;PG;+11:00;Pacific/Bougainville;Torokina
TOL;US;-05:00;America/New_York;Toledo
TOM;ML;+00:00;Africa/Bamako;Tombouctou
TON;PG;+11:00;Pacific/Bougainville;Tonu
TOO;CR;-06:00;America/Costa_Rica;San Vito
TOP;US;-06:00;America/Chicago;Topeka
TOQ;CL;-04:00;America/Santiago;Tocopilla
TOR;US;-07:00;America/Denver;Torrington
TOS;NO;+01:00;Europe/Oslo;Tromso
TOT;SR;-03:00;America/Paramaribo;Totness
TOU;NC;+11:00;Pacific/Noumea;Touho
TOV;VG;-04:00;America/Tortola;Tortola
TOW;BR;-03:00;America/Araguaina;Toledo
TOX;RU;+05:00;Asia/Yekaterinburg;Tobolsk
TOY;JP;+09:00;Asia/Tokyo;Toyama
TOZ;CI;+00:00;Africa/Abidjan;Touba
TPA;US;-05:00;America/New_York;Tampa
TPC;EC;-05:00;America/Guayaquil;Tarapoa
TPE;TW;+08:00;Asia/Taipei;Taipei
TPG;MY;+08:00;Asia/Kuching;Taiping
TPH;US;-08:00;America/Los_Angeles;Tonopah
TPI;PG;+10:00;Pacific/Port_Moresby;Tapini
TPJ;NP;+05:45;Asia/Kathmandu;Taplejung
TPK;ID;+07:00;Asia/Pontianak;Tapaktuan
TPL;US;-06:00;America/Chicago;Temple
TPN;EC;-05:00;America/Guayaquil;Tiputini
TPO;US;-09:00;America/Anchorage;Tanalian Point
TPP;PE;-05:00;America/Lima;Tarapoto
TPQ;MX;-07:00;America/Mazatlan;Tepic
TPR;AU;+08:00;Australia/Perth;Tom Price
TPS;IT;+01:00;Europe/Rome;Trapani
TPT;LR;+00:00;Africa/Monrovia;Tapeta
TPU;NP;+05:45;Asia/Kathmandu;Tikapur
TPX;PF;-10:00;Pacific/Tahiti;Tupai
TQA;GL;-03:00;America/Godthab;Tasiussaq Heliport
TQD;IQ;+03:00;Asia/Baghdad;Al Fallujah
TQI;GL;-03:00;America/Godthab;Tiniteqilaaq Heliport
TQL;RU;+05:00;Asia/Yekaterinburg;Tarko-Sale
TQN;AF;+04:30;Asia/Kabul;Taloqan
TQP;AU;+10:00;Australia/Brisbane;Trepell
TQQ;ID;+08:00;Asia/Makassar;Tomia
TQR;IT;+01:00;Europe/Rome;San Domino Island
TQS;CO;-05:00;America/Bogota;Tres Esquinas
TRA;JP;+09:00;Asia/Tokyo;Tarama
TRB;CO;-05:00;America/Bogota;Turbo
TRC;MX;-06:00;America/Mexico_City;Torreon
TRD;NO;+01:00;Europe/Oslo;Trondheim
TRE;GB;+00:00;Europe/London;Tiree
TRG;NZ;+12:00;Pacific/Auckland;Tauranga
TRH;US;-08:00;America/Los_Angeles;Trona
TRI;US;-05:00;America/New_York;Bristol/Johnson/Kingsport
TRJ;PG;+10:00;Pacific/Port_Moresby;Tarakbits
TRK;ID;+08:00;Asia/Makassar;Tarakan
TRL;US;-06:00;America/Chicago;Terrell
TRM;US;-08:00;America/Los_Angeles;Thermal
TRN;IT;+01:00;Europe/Rome;Turin
TRO;AU;+10:00;Australia/Sydney;Taree
TRP;US;-09:00;America/Anchorage;Tree Point
TRQ;BR;-05:00;America/Rio_Branco;Tarauaca
TRR;LK;+05:30;Asia/Colombo;Trincomalee
TRS;IT;+01:00;Europe/Rome;Trieste
TRT;US;-07:00;America/Denver;Tremonton
TRU;PE;-05:00;America/Lima;Trujillo
TRV;IN;+05:30;Asia/Kolkata;Thiruvananthapuram
TRW;KI;+12:00;Pacific/Tarawa;Tarawa
TRX;US;-06:00;America/Chicago;Trenton
TRY;UG;+03:00;Africa/Kampala;Tororo
TRZ;IN;+05:30;Asia/Kolkata;Tiruchchirappalli
TSB;NA;+02:00;Africa/Windhoek;Tsumeb
TSC;EC;-05:00;America/Guayaquil;Taisha
TSD;ZA;+02:00;Africa/Johannesburg;Tshipise
TSE;KZ;+06:00;Asia/Almaty;Nur-Sultan
TSG;US;-09:00;America/Anchorage;Tanacross
TSH;CD;+02:00;Africa/Lubumbashi;Tshikapa
TSI;PG;+10:00;Pacific/Port_Moresby;Tsili Tsili
TSJ;JP;+09:00;Asia/Tokyo;Tsushima
TSK;PG;+10:00;Pacific/Port_Moresby;Taskul
TSL;MX;-06:00;America/Mexico_City;Tamuin
TSM;US;-07:00;America/Denver;Taos
TSN;CN;+08:00;Asia/Shanghai;Tianjin
TSP;US;-08:00;America/Los_Angeles;Tehachapi
TSQ;BR;-03:00;America/Araguaina;Torres
TSR;RO;+02:00;Europe/Bucharest;Timisoara
TST;TH;+07:00;Asia/Bangkok;Trang
TSU;KI;+12:00;Pacific/Tarawa;Tabiteuea South
TSV;AU;+10:00;Australia/Brisbane;Townsville
TSW;PG;+10:00;Pacific/Port_Moresby;Tsewi
TSX;ID;+08:00;Asia/Makassar;Tanjung Santan
TSY;ID;+07:00;Asia/Pontianak;Tasikmalaya
TSZ;MN;+08:00;Asia/Ulaanbaatar;Tsetserleg
TTA;MA;+01:00;Africa/Casablanca;Tan Tan
TTB;IT;+01:00;Europe/Rome;Tortoli
TTC;CL;-04:00;America/Santiago;Taltal
TTD;US;-08:00;America/Los_Angeles;Portland
TTE;ID;+09:00;Asia/Jayapura;Ternate
TTG;AR;-03:00;America/Argentina/Buenos_Aires;Tartagal
TTH;OM;+04:00;Asia/Muscat;Thumrait
TTI;PF;-10:00;Pacific/Tahiti;Tetiaroa
TTJ;JP;+09:00;Asia/Tokyo;Tottori
TTK;GB;+00:00;Europe/London;Tottenham Hale
TTL;FJ;+12:00;Pacific/Fiji;Nanuya Levu
TTM;CO;-05:00;America/Bogota;Tablon De Tamara
TTO;US;-06:00;America/Chicago;Britton
TTQ;CR;-06:00;America/Costa_Rica;Tortuguero
TTR;ID;+08:00;Asia/Makassar;Tana Toraja
TTS;MG;+03:00;Indian/Antananarivo;Tsaratanana
TTT;TW;+08:00;Asia/Taipei;Taitung
TTU;MA;+01:00;Africa/Casablanca;Tetouan
TTV;CN;+08:00;Asia/Shanghai;Tieling
TTW;LK;+05:30;Asia/Colombo;Tissamaharama
TTX;AU;+08:00;Australia/Perth;Truscott-Mungalalu
TTY;GB;+00:00;Europe/London;Taunton
TTZ;CN;+08:00;Asia/Shanghai;Zhengzhou
TUA;EC;-05:00;America/Guayaquil;Tulcan
TUB;PF;-10:00;Pacific/Tahiti;Tubuai
TUC;AR;-03:00;America/Argentina/Buenos_Aires;Tucuman
TUD;SN;+00:00;Africa/Dakar;Tambacounda
TUE;PA;-05:00;America/Panama;Tupile
TUF;FR;+01:00;Europe/Paris;Tours
TUG;PH;+08:00;Asia/Manila;Tuguegarao
TUI;SA;+03:00;Asia/Riyadh;Turaif
TUJ;ET;+03:00;Africa/Addis_Ababa;Tum
TUK;PK;+05:00;Asia/Karachi;Turbat
TUL;US;-06:00;America/Chicago;Tulsa
TUM;AU;+10:00;Australia/Sydney;Tumut
TUN;TN;+01:00;Africa/Tunis;Tunis
TUO;NZ;+12:00;Pacific/Auckland;Taupo
TUP;US;-06:00;America/Chicago;Tupelo
TUQ;BF;+00:00;Africa/Ouagadougou;Tougan
TUR;BR;-03:00;America/Araguaina;Tucurui
TUS;US;-07:00;America/Phoenix;Tucson
TUT;PG;+10:00;Pacific/Port_Moresby;Tauta
TUU;SA;+03:00;Asia/Riyadh;Tabuk
TUV;VE;-04:00;America/Caracas;Tucupita
TUW;PA;-05:00;America/Panama;Tubuala
TUX;CA;-07:00;America/Dawson_Creek;Tumbler Ridge
TUY;MX;-05:00;America/Hermosillo;Tulum
TUZ;BR;-03:00;America/Araguaina;Tucuma
TVA;MG;+03:00;Indian/Antananarivo;Morafenobe
TVC;US;-05:00;America/New_York;Traverse City
TVF;US;-06:00;America/Chicago;Thief River Falls
TVI;US;-05:00;America/New_York;Thomasville
TVL;US;-08:00;America/Los_Angeles;South Lake Tahoe
TVS;CN;+08:00;Asia/Shanghai;Tangshan
TVU;FJ;+12:00;Pacific/Fiji;Taveuni Island
TVX;CN;+08:00;Asia/Shanghai;Tongxiang
TVY;MM;+06:30;Asia/Yangon;Dawei
TWA;US;-09:00;America/Anchorage;Twin Hills
TWB;AU;+10:00;Australia/Brisbane;Toowoomba
TWC;CN;+08:00;Asia/Shanghai;Tumushuke
TWD;US;-08:00;America/Los_Angeles;Port Townsend
TWE;US;-09:00;America/Anchorage;Taylor
TWF;US;-07:00;America/Denver;Twin Falls
TWN;AU;+10:00;Australia/Brisbane;Tewantin
TWP;AU;+10:00;Australia/Brisbane;Torwood
TWT;PH;+08:00;Asia/Manila;Tawitawi
TWU;MY;+08:00;Asia/Kuching;Tawau
TWY;PG;+10:00;Pacific/Port_Moresby;Tawa
TXC;BY;+03:00;Europe/Minsk;Orsha
TXE;ID;+07:00;Asia/Pontianak;Takengon
TXF;BR;-03:00;America/Araguaina;Teixeira De Freitas
TXK;US;-06:00;America/Chicago;Texarkana
TXM;ID;+09:00;Asia/Jayapura;Teminabuan
TXN;CN;+08:00;Asia/Shanghai;Huangshan
TXR;AU;+10:00;Australia/Brisbane;Tanbar
TXU;CI;+00:00;Africa/Abidjan;Tabou
TYA;RU;+03:00;Europe/Moscow;Tula
TYB;AU;+10:00;Australia/Sydney;Tibooburra
TYC;CN;+08:00;Asia/Shanghai;Taiyuan
TYD;RU;+09:00;Asia/Yakutsk;Tynda
TYE;US;-09:00;America/Anchorage;Tyonek
TYF;SE;+01:00;Europe/Stockholm;Torsby
TYG;AU;+10:00;Australia/Brisbane;Thylungra
TYL;PE;-05:00;America/Lima;Talara
TYM;BS;-05:00;America/Nassau;Staniel Cay
TYN;CN;+08:00;Asia/Shanghai;Taiyuan
TYO;JP;+09:00;Asia/Tokyo;Tokyo
TYP;AU;+09:30;Australia/Darwin;Tobermorey
TYR;US;-06:00;America/Chicago;Tyler
TYS;US;-05:00;America/New_York;Knoxville
TYT;UY;-03:00;America/Montevideo;Treinta Y Tres
TYZ;US;-07:00;America/Phoenix;Taylor
TZC;US;-05:00;America/New_York;Caro
TZL;BA;+01:00;Europe/Sarajevo;Tuzla
TZM;MX;-06:00;America/Mexico_City;Tizimin
TZN;BS;-05:00;America/Nassau;South Andros
TZO;MG;+03:00;Indian/Antananarivo;Ankisatra
TZX;TR;+03:00;Europe/Istanbul;Trabzon
UAC;MX;-07:00;America/Mazatlan;San Luis Rio Colorado
UAE;PG;+10:00;Pacific/Port_Moresby;Mount Aue
UAH;PF;-09:30;Pacific/Marquesas;Ua Huka
UAI;TL;+09:00;Asia/Dili;Suai
UAK;GL;-03:00;America/Godthab;Narsarsuaq
UAL;AO;+01:00;Africa/Luanda;Luau
UAP;PF;-09:30;Pacific/Marquesas;Ua Pou
UAQ;AR;-03:00;America/Argentina/Buenos_Aires;San Juan
UAR;MA;+01:00;Africa/Casablanca;Bouarfa
UAS;KE;+03:00;Africa/Nairobi;Samburu
UAX;GT;-06:00;America/Guatemala;Uaxactun
UBA;BR;-03:00;America/Araguaina;Uberaba
UBB;AU;+10:00;Australia/Brisbane;Mabuiag Island
UBI;PG;+11:00;Pacific/Bougainville;Buin
UBJ;JP;+09:00;Asia/Tokyo;Ube
UBP;TH;+07:00;Asia/Bangkok;Ubon Ratchathani
UBR;ID;+09:00;Asia/Jayapura;Ubrub
UBS;US;-06:00;America/Chicago;Columbus
UBT;BR;-03:00;America/Araguaina;Ubatuba
UBU;AU;+08:00;Australia/Perth;Kalumburu
UBW;GB;+00:00;Europe/London;Bridgwater
UCA;US;-05:00;America/New_York;Utica
UCB;CN;+08:00;Asia/Shanghai;Ulanqab
UCE;US;-06:00;America/Chicago;Eunice
UCK;UA;+02:00;Europe/Zaporozhye;Lutsk
UCN;LR;+00:00;Africa/Monrovia;Buchanan
UCT;RU;+03:00;Europe/Moscow;Ukhta
UCY;US;-06:00;America/Chicago;Union City
UCZ;PE;-05:00;America/Lima;Uchiza
UDA;AU;+10:00;Australia/Brisbane;Undara
UDE;NL;+01:00;Europe/Amsterdam;Uden
UDI;BR;-03:00;America/Araguaina;Uberlandia
UDJ;UA;+02:00;Europe/Zaporozhye;Uzhhorod
UDN;IT;+01:00;Europe/Rome;Udine
UDO;LA;+07:00;Asia/Vientiane;Udomxay
UDR;IN;+05:30;Asia/Kolkata;Udaipur
UEE;AU;+10:00;Australia/Hobart;Queenstown
UEL;MZ;+02:00;Africa/Maputo;Quelimane
UEN;RU;+05:00;Asia/Yekaterinburg;Urengoy
UEO;JP;+09:00;Asia/Tokyo;Kume Jima
UER;ES;+01:00;Europe/Madrid;Puertollano
UES;US;-06:00;America/Chicago;Waukesha
UET;PK;+05:00;Asia/Karachi;Quetta
UFA;RU;+05:00;Asia/Yekaterinburg;Ufa
UFM;GB;+00:00;Europe/London;Falmouth
UGA;MN;+08:00;Asia/Ulaanbaatar;Bulgan
UGC;UZ;+05:00;Asia/Tashkent;Urgench
UGI;US;-09:00;America/Anchorage;Uganik
UGL;AQ;-04:00;Antarctica/South_Pole;Antarctica
UGN;US;-06:00;America/Chicago;Waukegan
UGO;AO;+01:00;Africa/Luanda;Uige
UGS;US;-09:00;America/Anchorage;Ugashik
UGT;MN;+08:00;Asia/Ulaanbaatar;Bulagtai
UGU;ID;+09:00;Asia/Jayapura;Bilogai
UHE;CZ;+01:00;Europe/Prague;Uherske Hradiste
UHF;GB;+00:00;Europe/London;Upper Heyford
UHS;RU;+11:00;Asia/Srednekolymsk;Aleksandrovsk-Sakhalinskiy
UIB;CO;-05:00;America/Bogota;Quibdo
UIH;VN;+07:00;Asia/Ho_Chi_Minh;Quinhon
UII;HN;-06:00;America/Tegucigalpa;Utila
UIK;RU;+08:00;Asia/Irkutsk;Ust-Ilimsk
UIL;US;-08:00;America/Los_Angeles;Forks
UIN;US;-06:00;America/Chicago;Quincy
UIO;EC;-05:00;America/Guayaquil;Quito
UIP;FR;+01:00;Europe/Paris;Quimper
UIQ;VU;+11:00;Pacific/Efate;Quine Hill
UIR;AU;+10:00;Australia/Sydney;Quirindi
UIT;MH;+12:00;Pacific/Majuro;Jaluit Island
UIZ;US;-05:00;America/New_York;Utica
UJE;MH;+12:00;Pacific/Majuro;Ujae Island
UJN;KR;+09:00;Asia/Seoul;Uljin
UJU;KP;+09:00;Asia/Pyongyang;Uiju
UKA;KE;+03:00;Africa/Nairobi;Ukunda
UKG;RU;+10:00;Asia/Vladivostok;Ust-Kuyga
UKH;OM;+04:00;Asia/Muscat;Mukhaizna
UKI;US;-08:00;America/Los_Angeles;Ukiah
UKK;KZ;+06:00;Asia/Almaty;Ust-Kamenogorsk
UKN;US;-06:00;America/Chicago;Waukon
UKR;YE;+03:00;Asia/Aden;Mukeiras
UKS;UA;+02:00;Europe/Zaporozhye;Sevastopol
UKT;US;-05:00;America/New_York;Quakertown
UKU;PG;+10:00;Pacific/Port_Moresby;Nuku
UKX;RU;+08:00;Asia/Irkutsk;Ust-Kut
UKY;JP;+09:00;Asia/Tokyo;Kyoto
ULA;AR;-03:00;America/Argentina/Buenos_Aires;San Julian
ULB;VU;+11:00;Pacific/Efate;Ulei
ULD;ZA;+02:00;Africa/Johannesburg;Ulundi
ULE;PG;+10:00;Pacific/Port_Moresby;Sule
ULG;MN;+08:00;Asia/Ulaanbaatar;Olgii
ULH;SA;+03:00;Asia/Riyadh;Al Ula
ULI;FM;+10:00;Pacific/Chuuk;Ulithi
ULK;RU;+09:00;Asia/Yakutsk;Lensk
ULL;GB;+00:00;Europe/London;Mull
ULM;US;-06:00;America/Chicago;New Ulm
ULN;MN;+08:00;Asia/Ulaanbaatar;Ulaanbaatar
ULO;MN;+08:00;Asia/Ulaanbaatar;Ulaangom
ULP;AU;+10:00;Australia/Brisbane;Quilpie
ULQ;CO;-05:00;America/Bogota;Tulua
ULS;CO;-05:00;America/Bogota;Mulatos
ULU;UG;+03:00;Africa/Kampala;Gulu
ULX;ZA;+02:00;Africa/Johannesburg;Ulusaba
ULY;RU;+04:00;Europe/Volgograd;Ulyanovsk
ULZ;MN;+08:00;Asia/Ulaanbaatar;Uliastai
UMA;CU;-05:00;America/Havana;Punta De Maisi
UMB;US;-09:00;America/Anchorage;Umnak Island
UMC;PG;+10:00;Pacific/Port_Moresby;Umba
UMD;GL;-03:00;America/Godthab;Uummannaq
UME;SE;+01:00;Europe/Stockholm;Umea
UMI;PE;-05:00;America/Lima;Quince Mil
UMM;US;-09:00;America/Anchorage;Summit
UMR;AU;+09:30;Australia/Adelaide;Woomera
UMS;RU;+09:00;Asia/Yakutsk;Ust-Maya
UMT;US;-09:00;America/Anchorage;Umiat
UMU;BR;-03:00;America/Araguaina;Umuarama
UMY;UA;+02:00;Europe/Zaporozhye;Sumy
UMZ;US;-06:00;America/Chicago;Mena
UNA;BR;-03:00;America/Araguaina;Ilha Comandatuba/Una
UNC;CO;-05:00;America/Bogota;Unguia
UND;AF;+04:30;Asia/Kabul;Kunduz
UNE;LS;+02:00;Africa/Maseru;Qacha's Nek
UNG;PG;+10:00;Pacific/Port_Moresby;Kiunga
UNI;VC;-04:00;America/St_Vincent;Union Island
UNK;US;-09:00;America/Anchorage;Unalakleet
UNN;TH;+07:00;Asia/Bangkok;Ranong
UNR;MN;+08:00;Asia/Ulaanbaatar;Ondorkhaan
UNT;GB;+00:00;Europe/London;Unst
UNU;US;-06:00;America/Chicago;Juneau
UOA;PF;-10:00;Pacific/Tahiti;Moruroa Atoll
UOL;ID;+08:00;Asia/Makassar;Buol
UON;LA;+07:00;Asia/Vientiane;Muong Sai
UOS;US;-06:00;America/Chicago;Sewanee
UOX;US;-06:00;America/Chicago;University
UPA;CU;-05:00;America/Havana;Punta Alegre
UPC;ES;+00:00;Atlantic/Canary;Puerto De La Cruz
UPF;DE;+01:00;Europe/Berlin;Pforzheim
UPG;ID;+08:00;Asia/Makassar;Makassar
UPK;GL;-03:00;America/Godthab;Upernavik Kujalleq Heliport
UPL;CR;-06:00;America/Costa_Rica;Upala
UPN;MX;-06:00;America/Mexico_City;Uruapan
UPP;US;-10:00;Pacific/Honolulu;Hawi
UPR;PG;+10:00;Pacific/Port_Moresby;Upiara
UPV;GB;+00:00;Europe/London;Upavon
UQE;US;-09:00;America/Anchorage;Queen
URA;KZ;+05:00;Asia/Qyzylorda;Uralsk
URB;BR;-03:00;America/Araguaina;Castilho
URC;CN;+08:00;Asia/Shanghai;Urumqi
URD;DE;+01:00;Europe/Berlin;Burg Feuerstein
URE;EE;+02:00;Europe/Tallinn;Kuressaare
URG;BR;-03:00;America/Araguaina;Uruguaiana
URI;CO;-05:00;America/Bogota;Uribe
URJ;RU;+05:00;Asia/Yekaterinburg;Uray
URM;VE;-04:00;America/Caracas;Uriman
URN;AF;+04:30;Asia/Kabul;Urgun
URO;FR;+01:00;Europe/Paris;Rouen
URR;CO;-05:00;America/Bogota;Urrao
URS;RU;+03:00;Europe/Moscow;Kursk
URT;TH;+07:00;Asia/Bangkok;Surat Thani
URU;PG;+10:00;Pacific/Port_Moresby;Uroubi
URY;SA;+03:00;Asia/Riyadh;Gurayat
URZ;AF;+04:30;Asia/Kabul;Uruzgan
USA;US;-05:00;America/New_York;Concord
USC;US;-05:00;America/New_York;Union
USH;AR;-03:00;America/Argentina/Buenos_Aires;Ushuaia
USI;GY;-04:00;America/Guyana;Mabaruma
USJ;KZ;+06:00;Asia/Almaty;Usharal
USK;RU;+03:00;Europe/Moscow;Usinsk
USL;AU;+08:00;Australia/Perth;Useless Loop
USM;TH;+07:00;Asia/Bangkok;Ko Samui
USN;KR;+09:00;Asia/Seoul;Ulsan
USO;PG;+10:00;Pacific/Port_Moresby;Usino
USQ;TR;+03:00;Europe/Istanbul;Usak
USR;RU;+10:00;Asia/Vladivostok;Ust Nera
USS;CU;-05:00;America/Havana;Sancti Spiritus
UST;US;-05:00;America/New_York;St Augustine
USU;PH;+08:00;Asia/Manila;Busuanga
USX;GB;+00:00;Europe/London;St Austell
UTA;ZW;+02:00;Africa/Harare;Mutare
UTB;AU;+10:00;Australia/Brisbane;Muttaburra
UTC;NL;+01:00;Europe/Amsterdam;Utrecht
UTD;AU;+09:30;Australia/Darwin;Nutwood Downs
UTE;ZA;+02:00;Africa/Johannesburg;Butterworth
UTG;LS;+02:00;Africa/Maseru;Quthing
UTH;TH;+07:00;Asia/Bangkok;Udon Thani
UTI;FI;+02:00;Europe/Helsinki;Utti
UTK;MH;+12:00;Pacific/Majuro;Utirik Island
UTL;ES;+01:00;Europe/Madrid;Torremolinos
UTM;US;-06:00;America/Chicago;Tunica
UTN;ZA;+02:00;Africa/Johannesburg;Upington
UTO;US;-09:00;America/Anchorage;Utopia Creek
UTP;TH;+07:00;Asia/Bangkok;U-Tapao
UTR;TH;+07:00;Asia/Bangkok;Uttaradit
UTS;RU;+03:00;Europe/Moscow;Ust-Tsilma
UTT;ZA;+02:00;Africa/Johannesburg;Umtata
UTU;PA;-05:00;America/Panama;Ustupo
UTW;ZA;+02:00;Africa/Johannesburg;Queenstown
UUA;RU;+03:00;Europe/Moscow;Bugulma
UUD;RU;+08:00;Asia/Irkutsk;Ulan-Ude
UUK;US;-09:00;America/Anchorage;Kuparuk
UUN;MN;+08:00;Asia/Ulaanbaatar;Baruun-Urt
UUS;RU;+11:00;Asia/Srednekolymsk;Yuzhno-Sakhalinsk
UUU;PG;+10:00;Pacific/Port_Moresby;Manumu
UVA;US;-06:00;America/Chicago;Uvalde
UVE;NC;+11:00;Pacific/Noumea;Ouvea
UVI;BR;-03:00;America/Araguaina;Uniao Da Vitoria
UVL;EG;+02:00;Africa/Cairo;Kharga
UVO;PG;+10:00;Pacific/Port_Moresby;Uvol
UWA;US;-05:00;America/New_York;Ware
UWC;GB;+00:00;Europe/London;Worcester
UWP;DE;+01:00;Europe/Berlin;Wuppertal
UYL;SD;+02:00;Africa/Khartoum;Nyala
UYN;CN;+08:00;Asia/Shanghai;Yulin
UYU;BO;-04:00;America/La_Paz;Uyuni
UZC;RS;+01:00;Europe/Belgrade;Uzice
UZH;SA;+03:00;Asia/Riyadh;Unayzah
UZM;CA;-07:00;America/Whitehorse;Hope Bay
UZR;KZ;+06:00;Asia/Almaty;Urdzhar
UZU;AR;-03:00;America/Argentina/Buenos_Aires;Curuzu Cuatia
VAA;FI;+02:00;Europe/Helsinki;Vaasa
VAB;CO;-05:00;America/Bogota;Yavarate
VAC;DE;+01:00;Europe/Berlin;Varrelbusch
VAF;FR;+01:00;Europe/Paris;Valence
VAG;BR;-03:00;America/Araguaina;Varginha
VAH;BO;-04:00;America/La_Paz;Vallegrande
VAI;PG;+10:00;Pacific/Port_Moresby;Vanimo
VAK;US;-09:00;America/Anchorage;Chevak
VAL;BR;-03:00;America/Araguaina;Valenca
VAM;MV;+05:00;Indian/Maldives;Maamigili Island
VAN;TR;+03:00;Europe/Istanbul;Van
VAO;SB;+11:00;Pacific/Guadalcanal;Suavanao
VAP;CL;-04:00;America/Santiago;Valparaiso
VAR;BG;+02:00;Europe/Sofia;Varna
VAS;TR;+03:00;Europe/Istanbul;Sivas
VAT;MG;+03:00;Indian/Antananarivo;Vatomandry
VAU;FJ;+12:00;Pacific/Fiji;Vatukoula
VAV;TO;+13:00;Pacific/Tongatapu;Vava'u
VAW;NO;+01:00;Europe/Oslo;Vardo
VAZ;FR;+01:00;Europe/Paris;Val-D'isere
VBA;MM;+06:30;Asia/Yangon;Ann
VBM;US;-09:00;America/Anchorage;Blue Mountain
VBP;MM;+06:30;Asia/Yangon;Bokpyin
VBR;RU;+03:00;Europe/Moscow;Vyborg
VBV;FJ;+12:00;Pacific/Fiji;Vanuabalavu Island
VBY;SE;+01:00;Europe/Stockholm;Visby
VCA;VN;+07:00;Asia/Ho_Chi_Minh;Cantho
VCB;US;-09:00;America/Anchorage;View Cove
VCC;BR;-03:00;America/Araguaina;Vacaria
VCD;AU;+09:30;Australia/Darwin;Victoria River Downs
VCE;IT;+01:00;Europe/Rome;Venice
VCF;AR;-03:00;America/Argentina/Buenos_Aires;Valcheta
VCH;UY;-03:00;America/Montevideo;Vichadero
VCL;VN;+07:00;Asia/Ho_Chi_Minh;Tamky
VCR;VE;-04:00;America/Caracas;Carora
VCS;VN;+07:00;Asia/Ho_Chi_Minh;Con Dao
VCT;US;-06:00;America/Chicago;Victoria
VCV;US;-08:00;America/Los_Angeles;Victorville
VDA;IL;+02:00;Asia/Jerusalem;Ovda
VDB;NO;+01:00;Europe/Oslo;Fagernes
VDC;BR;-03:00;America/Araguaina;Vitoria Da Conquista
VDE;ES;+00:00;Atlantic/Canary;Valverde
VDH;VN;+07:00;Asia/Ho_Chi_Minh;Dong Hoi
VDI;US;-05:00;America/New_York;Vidalia
VDM;AR;-03:00;America/Argentina/Buenos_Aires;Viedma
VDO;VN;+07:00;Asia/Ho_Chi_Minh;Quang Ninh
VDP;VE;-04:00;America/Caracas;Valle De La Pascua
